ID,Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Résolution,Date de publication
v1|395968035821|0,100.00,Occasion,4 Go,500 Go,ASUS,Noir,"17,3""",,2024-12-04T21:58:50.000Z
v1|375150568905|0,556.20,Occasion,8 Go,240 Go,DELL,,15.6'',1920 x 1080,2023-12-28T23:04:13.000Z
v1|186805452634|0,55.00,Occasion,4 Go,160 Go,ASUS,Noir,"15,6""",,2024-11-24T17:27:40.000Z
v1|204985811106|0,225.57,Occasion,4 Go,240 Go,DELL,,14.1'',1280 x 800,2024-09-10T17:09:59.000Z
v1|186841975723|0,110.00,Occasion,8 Go,1 To,ASUS,,"15,6""",,2024-12-14T06:49:23.000Z
v1|356195918306|0,240.00,Occasion,128 Go,128 Go,Apple,Argenté,"13,3""",1440 x 900,2024-10-27T11:37:32.000Z
v1|395429653266|0,250.00,Occasion,128 Go,1 To,Lenovo,,"15""",,2024-05-26T16:14:38.000Z
v1|365287452781|0,400.00,Occasion,8 Go,256 Go,Samsung,Gris,"15,6""",,2024-12-14T19:45:49.000Z
v1|395874117578|0,550.00,Occasion,16 Go,512 Go,KUU LEBOOK II,Argenté,12.6,2880 x 1920,2024-11-06T15:53:33.000Z
v1|226442185902|0,500.00,Occasion,16 Go,256 Go,Dell,Noir,"14""",,2024-11-10T12:29:36.000Z
v1|405193566775|0,339.00,Occasion,8 Go,256 Go,HP,Noir,"15,4""",1920 * 1080,2024-08-27T07:19:48.000Z
v1|375003740920|0,500.00,Occasion,512 Go,512 Go,Huawei,Gris,"16""",,2023-10-21T16:39:08.000Z
v1|275834594320|0,479.99,Occasion,8 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2023-05-04T19:04:04.000Z
v1|395969479812|0,120.00,Occasion,4 GB,64GB,Acer,,"14""",,2024-12-05T10:38:32.000Z
v1|364897883412|0,270.00,Occasion,8 Go,256 Go,HP,Argenté,"15,6""",1366 x 768,2024-05-17T08:39:49.000Z
v1|186249003328|0,100.00,Occasion,4 Go,512 Go,AMD,Bleu,"14""",1600 x 900,2024-01-11T19:25:44.000Z
v1|375660035760|0,234.84,Occasion,8 Go,250 Go,DELL,,13.3'',,2024-09-19T23:13:23.000Z
v1|196707158456|0,239.99,Très bon état - Reconditionné,16Go,256Go SSD,Lenovo,Noir,"14""",titre,2024-10-08T14:33:39.000Z
v1|186844450773|0,339.99,Occasion,32 Go,15 Go,HP,,"15,6""",1920 x 1080,2024-12-15T19:45:48.000Z
v1|387608341153|0,99.00,Occasion,4 Go,120 Go,Dell,,"12,5""",,2024-11-13T01:10:12.000Z
v1|387491077117|0,570.00,Occasion,8 Go,256 Go,Apple,Gris,"13""",2560 x 1600,2024-10-15T13:57:50.000Z
v1|116422010713|0,770.29,Occasion,32 Go,512 Go,Lenovo,Noir,"15,6 Zoll",1920 x 1080,2024-12-17T07:42:29.000Z
v1|405072898058|0,600.00,Occasion,32 Go,32 Go,HP,,"15""",,2024-07-02T07:39:59.000Z
v1|356336136588|0,479.00,Occasion,8 Go,256 Go,Intel,Gris,"15,6""",1920 x 1080,2024-12-03T10:55:02.000Z
v1|256684928842|0,999.00,Neuf,16 GB,1 To,Huawei,,"16""",,2024-10-21T20:08:41.000Z
v1|205035011914|505738520341,159.00,Ouvert (jamais utilisé),4 Go,500 Go,Acer,Gris,"14""",1366 x 768,2024-10-10T09:00:39.000Z
v1|226223769476|0,235.00,Occasion,24 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-07-02T21:41:07.000Z
v1|185825770061|0,169.00,Occasion,8 Go,0,Lenovo,Noir,"14""",00,2023-03-23T14:56:44.000Z
v1|186731728578|0,119.00,Occasion,8 Go,0,Lenovo,Noir,Nn,nn,2024-10-15T15:12:21.000Z
v1|186693029378|0,179.00,Occasion,4 Go,0,Panasonic,Noir,"12""",nn,2024-09-19T14:03:22.000Z
v1|404760419140|0,309.00,Occasion,256 Go,256 Go,HP,,"13""",,2024-01-24T12:27:23.000Z
v1|185847669815|0,179.00,Occasion,8 Go,0,HP,Noir,"14""",nn,2023-04-08T08:56:25.000Z
v1|395997081712|0,379.90,Occasion,8 Go,500 Go,HP,Argenté,"17,3""",1920 x 1080,2024-12-11T15:08:42.000Z
v1|326337666024|0,2100.00,Occasion,32 Go,1To PCIe 4.0 NVMe SSD,ASUS,Blanc,2880 x 1800 px,2880 x 1920,2024-11-13T09:37:34.000Z
v1|126803257892|0,280.00,Occasion,256 Go,256 Go,Dell,,"13""",,2024-11-29T18:58:18.000Z
v1|226225338997|0,470.00,Ouvert (jamais utilisé),16 Go,512 Go,HP,,"14""",,2024-07-03T19:48:40.000Z
v1|196295445118|0,199.00,Très bon état - Reconditionné,8 Go,256 Go,HP,Noir,"14""",1366* 768,2024-03-15T15:48:32.000Z
v1|296650720129|0,250.00,Occasion,6 Go,1 To,HP,Blanc,"15,6""",1024 x 768,2024-08-25T09:17:32.000Z
v1|116419414622|0,285.00,Occasion,16 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080,2024-12-13T20:24:56.000Z
v1|186030586071|0,169.00,Occasion,8 Go,0,Lenovo,Noir,"14,1""",nn,2023-08-11T17:05:08.000Z
v1|167182919809|0,224.35,Occasion,8 Go,256 Go,Lenovo,Grey,"14""",1920x1080,2024-12-17T01:47:02.000Z
v1|286146886952|0,99.00,Occasion,4 Go,128 Go,Packard Bell,,"17,3""",,2024-11-05T20:52:55.000Z
v1|205090368304|0,139.95,Occasion,8 Go,500 Go,Lenovo,,"12,5""",1366 x 768,2024-11-07T14:30:11.000Z
v1|146009581144|0,119.99,Occasion,4 Go,64 Go,Acer,Argenté,"14""",,2024-09-07T17:59:19.000Z
v1|285461363740|0,299.00,Occasion,8 Go,256 Go,Lenovo,Noir,"12""",2880 x 1920,2023-09-05T16:23:46.000Z
v1|395955500756|0,219.20,Occasion,8 Go,256 Go,HP,Argenté,"14""",1280 x 720,2024-11-30T16:03:37.000Z
v1|364752840105|0,189.00,Occasion,16 Go,256 Go,Lenovo,,"14""",,2024-02-25T13:02:35.000Z
v1|186617445642|0,127.00,Occasion,4 Go,500 Go,HP,Noir,"17,3""",1600 x 900,2024-08-07T08:12:34.000Z
v1|365292110251|0,489.00,Parfait état - Reconditionné,16Go,128Go,Apple,Space Grey,"13""",2560x1600,2024-12-17T18:49:35.000Z
v1|316040758037|0,1200.00,Ouvert (jamais utilisé),32 Go,512 Go,Lenovo,Noir,"14""",1920 x 1200,2024-12-10T14:33:22.000Z
v1|167086783580|0,1000.00,Occasion,32 Go,1 To,Dell,,"16""",,2024-11-13T11:14:56.000Z
v1|335727382897|0,619.00,Très bon état - Reconditionné,16 Go,250 Go,Dell,,"14""",1920 x 1080,2024-12-13T13:36:47.000Z
v1|315969675669|0,240.00,Occasion,256 Go,256 Go,Acer,Noir,"14""",,2024-11-17T19:28:07.000Z
v1|356336191690|0,479.00,Occasion,8 Go,256 Go,Intel,Gris,"15,6""",1920 x 1080,2024-12-03T11:14:53.000Z
v1|156537043938|0,150.00,Occasion,5 Go,15 Go,HP,Noir,"15,6""",,2024-11-22T14:10:08.000Z
v1|235861305751|0,399.00,Occasion,16 GB,256 Go,Apple,Gris,,2560 x 1600,2024-12-07T10:41:10.000Z
v1|335719781423|0,369.00,Parfait état - Reconditionné,16 Go,250 Go,Dell,,"14""",1920 x 1080,2024-12-09T14:15:40.000Z
v1|166987338734|0,2500.00,Neuf,32 Go,2x DDR5 SO-DIMM slots 2x M.2 PCIe,ASUS,Noir,"18,4""",2560 x 1600,2024-09-23T20:05:57.000Z
v1|146264507635|0,850.00,Neuf,16 Go,512 Go,Lenovo,Noir,"13,3""",1920 x 1080,2024-12-12T15:55:28.000Z
v1|144714244475|0,120.00,Occasion,4 Go,120 Go,Acer,Noir,"15,6""",,2022-09-12T17:21:36.000Z
